wall_time,step,value
1777221698.6943758,1000,0.4691728353500366
1777221703.241146,2000,0.4871620833873749
1777221708.285949,3000,0.5725562572479248
1777221712.914502,4000,0.5660783052444458
1777221717.5399835,5000,0.5330169796943665
1777221721.5585513,6000,0.5555177927017212
1777221726.0622456,7000,0.4554872214794159
1777221730.4659715,8000,0.4418177604675293
1777221734.5545785,9000,0.5710789561271667
1777221739.1096325,10000,0.4922122061252594
1777221743.612106,11000,0.5589246153831482
1777221747.367538,12000,0.33804914355278015
1777221752.1826327,13000,0.483694463968277
1777221756.0463488,14000,0.44390520453453064
1777221760.8774223,15000,0.5469448566436768
1777221765.1106703,16000,0.445199579000473
1777221769.5274506,17000,0.39891287684440613
1777221773.550323,18000,0.5454401969909668
1777221778.3067892,19000,0.4605930745601654
1777221782.256932,20000,0.5258405804634094
1777221786.699963,21000,0.5212306976318359
1777221790.715831,22000,0.400393009185791
1777221794.9908926,23000,0.5228076577186584
1777221799.7629473,24000,0.4699697196483612
1777221804.0130568,25000,0.5917834043502808
1777221808.2725465,26000,0.4607057273387909
1777221812.435971,27000,0.3950335383415222
1777221816.7354379,28000,0.5386233329772949
1777221820.6597826,29000,0.5019083619117737
1777221825.3304858,30000,0.5486970543861389
1777221829.4326265,31000,0.6292203664779663
1777221833.9848611,32000,0.5477474927902222
1777221838.1310713,33000,0.5417604446411133
1777221842.9592648,34000,0.4687768518924713
1777221846.7301118,35000,0.5359735488891602
1777221851.1864297,36000,0.5001050233840942
1777221855.3030055,37000,0.4907982051372528
1777221860.0165272,38000,0.5413703918457031
1777221864.363897,39000,0.5971074104309082
1777221868.7119923,40000,0.5680276155471802
1777221872.9222517,41000,0.5521143078804016
1777221877.694275,42000,0.49573734402656555
1777221881.8766246,43000,0.4264987111091614
1777221885.7086928,44000,0.3372715711593628
1777221890.473484,45000,0.4813483953475952
1777221894.3631046,46000,0.6021729707717896
1777221899.159916,47000,0.4497342109680176
1777221903.2894983,48000,0.3875390887260437
1777221907.576771,49000,0.42584428191185
1777221911.829443,50000,0.54636150598526
1777221916.2042916,51000,0.47891777753829956
1777221920.3801835,52000,0.5801119208335876
1777221924.8796318,53000,0.42986416816711426
1777221929.4085295,54000,0.5276946425437927
1777221933.5991437,55000,0.4700774848461151
1777221937.8700213,56000,0.50927734375
1777221942.579219,57000,0.3435610234737396
1777221946.642383,58000,0.5828196406364441
1777221951.0554874,59000,0.5377191305160522
1777221955.2335336,60000,0.6787008047103882
1777221959.5206075,61000,0.449179083108902
1777221963.9056776,62000,0.5670967102050781
1777221967.8622618,63000,0.44798755645751953
1777221972.5559058,64000,0.6240488886833191
1777221976.5194468,65000,0.5119959712028503
1777221981.036555,66000,0.38914594054222107
1777221985.0121868,67000,0.43212541937828064
1777221989.5028243,68000,0.47171103954315186
1777221993.9506164,69000,0.37750741839408875
1777221998.1277592,70000,0.6336570978164673
1777222002.306174,71000,0.4452627897262573
1777222007.1334596,72000,0.48156386613845825
1777222011.6346612,73000,0.5071958899497986
1777222015.7187657,74000,0.5504094362258911
1777222020.0453703,75000,0.551151692867279
1777222024.38741,76000,0.4619336724281311
1777222028.6886346,77000,0.5356444716453552
1777222033.1787016,78000,0.42092281579971313
1777222037.127137,79000,0.49975675344467163
1777222041.7023656,80000,0.5528184771537781
1777222045.8788004,81000,0.5357437133789062
1777222049.9349632,82000,0.5824737548828125
1777222054.4971702,83000,0.7012242078781128
1777222058.600243,84000,0.568332314491272
1777222063.1203377,85000,0.683173418045044
1777222067.2307065,86000,0.4089053273200989
1777222071.533035,87000,0.6693438291549683
1777222075.7605295,88000,0.48009830713272095
1777222080.2760828,89000,0.2273375689983368
1777222084.4582987,90000,0.48121213912963867
1777222088.7945275,91000,0.634235143661499
1777222093.2325568,92000,0.536401093006134
1777222097.2838569,93000,0.5622677803039551
1777222101.831553,94000,0.45079755783081055
1777222106.2784774,95000,0.4484986662864685
1777222110.3663943,96000,0.5016263127326965
1777222114.667739,97000,0.5119984745979309
1777222118.6856813,98000,0.44514647126197815
1777222123.2090292,99000,0.4665868282318115
1777222127.4843116,100000,0.47851836681365967
1777222131.5332863,101000,0.4762468934059143
1777222136.4214916,102000,0.6108690500259399
1777222140.487221,103000,0.44009625911712646
1777222144.500902,104000,0.45224446058273315
1777222149.0588636,105000,0.46974679827690125
1777222153.5737138,106000,0.5965232253074646
1777222157.9106522,107000,0.5109274387359619
1777222161.9018133,108000,0.35611745715141296
1777222166.3039608,109000,0.3973073363304138
1777222170.6181617,110000,0.3710971176624298
1777222174.7034054,111000,0.4826321303844452
1777222179.2623348,112000,0.5663822889328003
1777222183.6687367,113000,0.5913009643554688
1777222187.899707,114000,0.4459856450557709
1777222192.2076635,115000,0.5229446291923523
1777222196.411467,116000,0.486564576625824
1777222200.9456983,117000,0.5847283601760864
1777222205.2761714,118000,0.4834102392196655
1777222209.4100447,119000,0.7034037113189697
1777222213.3096886,120000,0.427151620388031
1777222217.8981888,121000,0.47431865334510803
1777222222.0569708,122000,0.3657170236110687
1777222226.7283814,123000,0.45298174023628235
1777222230.5134692,124000,0.5682973861694336
1777222234.993741,125000,0.41773080825805664
1777222239.5911732,126000,0.4720795452594757
1777222243.7495222,127000,0.4915895462036133
1777222247.8703146,128000,0.4910138249397278
1777222252.1368399,129000,0.35938718914985657
1777222257.460813,130000,0.540386438369751
1777222262.9866962,131000,0.38465243577957153
1777222271.2923853,132000,0.5442017912864685
1777222276.4560082,133000,0.5410723090171814
1777222282.141738,134000,0.5511196851730347
1777222287.5086327,135000,0.6067599058151245
1777222293.0681925,136000,0.49997106194496155
1777222298.7924242,137000,0.44476670026779175
1777222303.999667,138000,0.552709698677063
1777222308.2821634,139000,0.46442732214927673
1777222313.733574,140000,0.5622434616088867
1777222318.8721063,141000,0.5306045413017273
1777222324.6052718,142000,0.5613627433776855
1777222329.6352394,143000,0.4380430281162262
1777222334.8511772,144000,0.478904664516449
1777222341.2827537,145000,0.4723057150840759
1777222346.2217119,146000,0.5496205687522888
1777222351.2945926,147000,0.4232111871242523
1777222356.5507853,148000,0.4952537715435028
1777222361.8269978,149000,0.3149098753929138
1777222366.4552276,150000,0.44289305806159973
1777222371.7867296,151000,0.41035276651382446
1777222377.0012975,152000,0.537124514579773
1777222382.3192382,153000,0.44274210929870605
1777222388.2240295,154000,0.5621948838233948
1777222393.4784956,155000,0.6258495450019836
1777222399.5648446,156000,0.45604607462882996
1777222405.316917,157000,0.5664379596710205
1777222410.8622663,158000,0.4549875557422638
1777222416.278522,159000,0.46257781982421875
1777222422.0980244,160000,0.6099734902381897
1777222427.3070953,161000,0.40917113423347473
1777222433.7140162,162000,0.5687327980995178
