wall_time,step,value
1777221698.6943758,1000,0.00037825244362466037
1777221703.2401416,2000,0.0
1777221708.285949,3000,0.0
1777221712.9135013,4000,0.0
1777221717.5389836,5000,0.0
1777221721.557546,6000,0.011381946504116058
1777221726.0612466,7000,0.023432981222867966
1777221730.464972,8000,0.003652856918051839
1777221734.5545785,9000,0.02733231708407402
1777221739.1086283,10000,0.04659042879939079
1777221743.612106,11000,0.00018050780636258423
1777221747.3665326,12000,0.06765329837799072
1777221752.1826327,13000,0.0
1777221756.0453484,14000,0.000701411918271333
1777221760.8774223,15000,0.13629944622516632
1777221765.1091661,16000,0.09258544445037842
1777221769.5259423,17000,0.11065246909856796
1777221773.5493171,18000,0.0
1777221778.3057842,19000,0.00011227415961911902
1777221782.2559192,20000,0.023156480863690376
1777221786.6989636,21000,0.01634020172059536
1777221790.7143264,22000,0.0006604373920708895
1777221794.9908926,23000,0.0
1777221799.7624435,24000,0.0
1777221804.0115519,25000,0.08265163004398346
1777221808.2710426,26000,0.0
1777221812.435467,27000,0.0
1777221816.7338786,28000,0.06403743475675583
1777221820.6597826,29000,0.059927377849817276
1777221825.3284779,30000,0.0
1777221829.4308012,31000,0.0050527905113995075
1777221833.9848611,32000,0.030916061252355576
1777221838.1300669,33000,7.904045196482912e-05
1777221842.9582655,34000,0.0
1777221846.7301118,35000,0.07475651800632477
1777221851.1854248,36000,0.0
1777221855.3025007,37000,0.20796144008636475
1777221860.0155268,38000,0.0
1777221864.362897,39000,0.0
1777221868.7109869,40000,0.09316173940896988
1777221872.9212523,41000,0.0
1777221877.694275,42000,0.0
1777221881.8756196,43000,0.0
1777221885.7071834,44000,0.0
1777221890.473484,45000,0.0
1777221894.3621047,46000,0.00036659985198639333
1777221899.159916,47000,0.11042321473360062
1777221903.2894983,48000,0.06495591253042221
1777221907.576771,49000,0.05893013998866081
1777221911.8281615,50000,0.0
1777221916.2032864,51000,0.0002455917128827423
1777221920.378807,52000,0.0
1777221924.8786316,53000,0.0
1777221929.40753,54000,0.0004580832610372454
1777221933.598144,55000,0.002878941595554352
1777221937.868511,56000,0.0005720883491449058
1777221942.5782201,57000,0.07361806184053421
1777221946.641382,58000,0.0009069102234207094
