wall_time,step,value
1777294753.2304718,1000,10.067559242248535
1777294758.494437,2000,11.58289909362793
1777294764.1915329,3000,11.356575965881348
1777294770.210975,4000,11.802038192749023
1777294776.0220342,5000,11.80827808380127
1777294781.6954384,6000,10.935233116149902
1777294787.4083414,7000,11.013202667236328
1777294793.5566952,8000,11.844340324401855
1777294798.9377291,9000,11.956104278564453
1777294804.866789,10000,10.085948944091797
1777294810.718325,11000,9.796220779418945
1777294816.2717712,12000,11.293601989746094
1777294822.4877856,13000,10.231803894042969
1777294828.0742598,14000,13.942831993103027
1777294834.4887776,15000,11.987622261047363
1777294841.8717403,16000,11.024011611938477
1777294848.09058,17000,11.082914352416992
1777294853.12314,18000,11.09212589263916
1777294858.4243698,19000,11.199934959411621
1777294863.2768533,20000,10.212931632995605
1777294869.3371394,21000,12.031693458557129
1777294875.1460705,22000,10.783249855041504
1777294880.0366435,23000,10.22437858581543
1777294884.8256886,24000,9.687925338745117
1777294889.359282,25000,10.642993927001953
1777294893.7504985,26000,13.375115394592285
1777294898.5649126,27000,11.131235122680664
1777294903.2828486,28000,10.728374481201172
1777294907.5436335,29000,12.152530670166016
1777294912.8014026,30000,11.119606971740723
1777294917.2495804,31000,11.624214172363281
1777294921.7547092,32000,9.768558502197266
1777294926.2509587,33000,12.565552711486816
1777294931.2098424,34000,13.982368469238281
1777294937.614497,35000,10.248568534851074
1777294943.3838632,36000,10.692720413208008
1777294947.9327908,37000,10.663860321044922
1777294953.2179656,38000,14.86277961730957
1777294958.015941,39000,10.147218704223633
1777294962.5975547,40000,11.524229049682617
1777294967.3702316,41000,12.773016929626465
1777294972.206808,42000,10.812400817871094
1777294977.2311044,43000,11.83888053894043
1777294981.9016564,44000,10.14389705657959
1777294986.875554,45000,11.00828742980957
1777294991.875994,46000,11.326555252075195
1777294996.816681,47000,12.515450477600098
1777295001.9654477,48000,9.042794227600098
1777295006.69825,49000,11.036477088928223
1777295012.398076,50000,10.733028411865234
1777295017.6126406,51000,10.819079399108887
1777295021.918268,52000,11.141887664794922
1777295026.629865,53000,10.888845443725586
1777295031.1687832,54000,11.798455238342285
1777295035.9005811,55000,10.726789474487305
1777295041.623524,56000,11.493902206420898
1777295049.4909263,57000,9.607263565063477
1777295054.6021435,58000,9.662857055664062
1777295060.5787497,59000,10.212721824645996
1777295066.6509185,60000,11.577966690063477
1777295072.241014,61000,11.036473274230957
1777295078.1553435,62000,12.087785720825195
1777295083.7722707,63000,10.879366874694824
1777295089.335387,64000,10.854865074157715
1777295094.3867679,65000,12.586075782775879
1777295098.8032532,66000,11.728177070617676
1777295105.1850722,67000,9.437268257141113
1777295110.581707,68000,11.19326400756836
1777295116.7905872,69000,11.507946968078613
1777295122.055457,70000,12.589082717895508
1777295128.8159447,71000,10.055132865905762
1777295135.2493393,72000,11.611821174621582
1777295140.2485402,73000,12.448119163513184
1777295146.0856562,74000,12.661572456359863
1777295151.746465,75000,10.036243438720703
1777295157.6798625,76000,10.656625747680664
1777295162.5497296,77000,8.661932945251465
1777295169.5369298,78000,13.070734024047852
1777295175.5811887,79000,12.32431697845459
1777295182.3051896,80000,13.16374683380127
1777295187.3004475,81000,11.86938762664795
1777295192.4625585,82000,13.295249938964844
1777295197.12473,83000,10.167478561401367
1777295202.6059558,84000,13.475381851196289
1777295207.612639,85000,9.968249320983887
1777295212.453909,86000,10.957661628723145
1777295217.4328854,87000,10.260202407836914
1777295222.4928143,88000,11.76153564453125
1777295227.366196,89000,9.889805793762207
1777295232.9190164,90000,11.109518051147461
1777295238.4404964,91000,13.025472640991211
1777295244.4230227,92000,13.171823501586914
1777295249.58498,93000,10.350886344909668
1777295255.4477432,94000,12.038552284240723
1777295261.0232654,95000,9.852956771850586
1777295266.6056607,96000,11.893218040466309
1777295272.1799486,97000,13.559233665466309
1777295277.3734784,98000,12.16368579864502
1777295283.301126,99000,10.286229133605957
1777295288.749317,100000,12.734284400939941
1777295295.1034641,101000,13.311714172363281
1777295300.4176662,102000,11.791300773620605
1777295307.0858471,103000,10.230693817138672
1777295313.1588,104000,11.166915893554688
1777295320.8078043,105000,10.454648971557617
1777295327.2624846,106000,12.986613273620605
1777295334.8699198,107000,10.661718368530273
1777295340.9927316,108000,11.537493705749512
1777295348.598006,109000,12.131355285644531
1777295356.0371084,110000,8.90321159362793
1777295361.724294,111000,10.862215995788574
