wall_time,step,value
1777230318.3708513,1000,-2.438908100128174
1777230322.474485,2000,-1.4587494134902954
1777230327.0169065,3000,-2.41497802734375
1777230331.0114756,4000,-2.1132194995880127
1777230335.6878016,5000,-1.9782843589782715
1777230340.0835247,6000,-1.8316315412521362
1777230344.509385,7000,-2.1181564331054688
1777230349.0903652,8000,-1.8291139602661133
1777230353.3889163,9000,-2.203904628753662
1777230357.8399835,10000,-1.2818716764450073
1777230362.4067433,11000,-2.1546013355255127
1777230366.522402,12000,-1.7178936004638672
1777230370.8643053,13000,-1.5452709197998047
1777230374.825666,14000,-1.807572841644287
1777230379.1387672,15000,-1.8035597801208496
1777230383.0794399,16000,-1.555319905281067
1777230387.1923776,17000,-1.4034990072250366
1777230391.5262053,18000,-1.7492581605911255
1777230395.5485294,19000,-2.093353748321533
1777230399.7326615,20000,-1.7698283195495605
1777230403.8535588,21000,-1.9925941228866577
1777230407.9197497,22000,-1.2962042093276978
1777230412.5196576,23000,-1.9324487447738647
1777230416.480718,24000,-1.37250816822052
1777230420.9919152,25000,-1.868917465209961
1777230425.1289034,26000,-1.9444228410720825
1777230429.2387462,27000,-1.7259114980697632
1777230433.8008819,28000,-1.489020586013794
1777230437.8367114,29000,-1.0251200199127197
1777230441.8592339,30000,-1.8304342031478882
1777230446.0281723,31000,-1.8097339868545532
1777230450.23842,32000,-1.1326981782913208
1777230454.6155517,33000,-1.8407089710235596
1777230458.4757037,34000,-0.9635607600212097
1777230463.02338,35000,-1.4868416786193848
1777230467.2735198,36000,-2.121023178100586
1777230471.098864,37000,-1.6580841541290283
1777230475.5655105,38000,-1.2034955024719238
1777230479.5731072,39000,-1.7630280256271362
1777230483.760164,40000,-1.550002098083496
1777230488.377483,41000,-2.039652109146118
1777230492.6690621,42000,-1.676007628440857
1777230496.4850373,43000,-1.3014273643493652
1777230500.7053092,44000,-1.6329745054244995
1777230504.7851043,45000,-1.4604322910308838
1777230508.7901373,46000,-1.0597864389419556
1777230513.4435256,47000,-1.1081610918045044
1777230517.664345,48000,-1.3977441787719727
1777230521.525598,49000,-1.2453426122665405
1777230525.6905742,50000,-1.7296117544174194
1777230530.0359604,51000,-1.8842153549194336
1777230533.7573001,52000,-1.7025760412216187
1777230538.2303708,53000,-1.0963667631149292
1777230542.498934,54000,-1.1062560081481934
1777230546.466706,55000,-1.2345561981201172
1777230550.5955272,56000,-1.6016576290130615
1777230554.9637313,57000,-0.7615818381309509
1777230559.2914727,58000,-1.2091624736785889
1777230563.3271818,59000,-1.3134124279022217
1777230567.6198936,60000,-1.7337673902511597
1777230571.9047043,61000,-1.1379389762878418
1777230576.333743,62000,-1.0551667213439941
1777230580.13017,63000,-0.7412678599357605
1777230584.565763,64000,-1.1967828273773193
1777230588.4210641,65000,-1.2139801979064941
1777230592.8880348,66000,-1.2942709922790527
1777230596.8892024,67000,-1.2123041152954102
1777230601.3363595,68000,-1.6309595108032227
1777230605.2029335,69000,-1.126983642578125
1777230609.6073594,70000,-0.972335159778595
1777230613.3244338,71000,-1.7657103538513184
1777230617.5765126,72000,-1.4413751363754272
1777230621.9196897,73000,-1.4715754985809326
1777230626.203635,74000,-1.1315299272537231
1777230630.1525793,75000,-1.4425405263900757
1777230634.5167477,76000,-1.5351465940475464
1777230638.6382165,77000,-0.8029491305351257
1777230642.9465978,78000,-1.497812271118164
1777230646.698169,79000,-1.445027232170105
1777230651.206125,80000,-1.6569904088974
1777230654.9386942,81000,-1.2673919200897217
1777230659.4879758,82000,-1.2058234214782715
1777230663.2875254,83000,-1.4923752546310425
1777230667.405699,84000,-1.2124372720718384
1777230671.771204,85000,-1.6816084384918213
1777230675.9982953,86000,-1.3992403745651245
1777230679.9127226,87000,-1.5936394929885864
1777230684.2610254,88000,-1.4280567169189453
1777230688.6245635,89000,-1.263877034187317
1777230692.6103058,90000,-1.3755309581756592
1777230696.6348662,91000,-1.6839061975479126
1777230700.825074,92000,-1.2222353219985962
1777230705.2198625,93000,-1.281641960144043
1777230709.1468196,94000,-1.2656841278076172
1777230713.2715864,95000,-1.5343506336212158
1777230717.5160837,96000,-1.2753900289535522
1777230721.7281792,97000,-0.9477092623710632
1777230725.3175135,98000,-0.7062586545944214
1777230729.5901968,99000,-0.9768182039260864
1777230734.0714943,100000,-1.1021134853363037
1777230738.3903675,101000,-1.5878891944885254
1777230742.191531,102000,-1.5441783666610718
1777230746.2514365,103000,-1.2522801160812378
1777230750.7962704,104000,-0.9288680553436279
1777230755.0377495,105000,-1.578885793685913
1777230759.193505,106000,-0.9993975758552551
1777230763.0189764,107000,-1.5407907962799072
1777230767.2409017,108000,-0.9209587574005127
1777230771.6492057,109000,-1.1121326684951782
1777230775.4748342,110000,-1.156029224395752
1777230779.525031,111000,-1.4439853429794312
1777230784.0585198,112000,-1.3245275020599365
1777230788.2235794,113000,-1.0254418849945068
1777230791.991431,114000,-0.9581806659698486
1777230796.1870067,115000,-1.522183895111084
1777230800.5695019,116000,-1.0046454668045044
1777230804.465096,117000,-1.4960441589355469
1777230808.845425,118000,-1.095414161682129
1777230813.1918123,119000,-0.7218489050865173
1777230817.5719702,120000,-1.5139245986938477
1777230821.3651595,121000,-1.3608441352844238
1777230825.6755433,122000,-0.7716600894927979
1777230829.8977509,123000,-1.1147594451904297
1777230833.8759124,124000,-1.0807075500488281
1777230838.0361593,125000,-1.3230763673782349
1777230842.1874266,126000,-1.0473239421844482
1777230846.1837375,127000,-0.7365314960479736
1777230850.4169354,128000,-1.5581260919570923
1777230854.4452233,129000,-1.3009322881698608
1777230858.799049,130000,-1.2671031951904297
1777230862.6718907,131000,-1.4891321659088135
1777230866.714471,132000,-0.6073983907699585
1777230871.3231635,133000,-1.2307409048080444
1777230875.1642287,134000,-1.4912513494491577
1777230879.410775,135000,-1.2727717161178589
1777230883.587716,136000,-1.1737321615219116
1777230887.882674,137000,-0.648568332195282
1777230892.123688,138000,-1.1291298866271973
1777230896.4445164,139000,-0.7022939920425415
1777230900.623981,140000,-1.247527837753296
1777230904.9404945,141000,-1.6405029296875
1777230909.0763862,142000,-1.005244493484497
1777230913.177955,143000,-0.7497211694717407
1777230917.395777,144000,-1.112988829612732
1777230921.4796414,145000,-1.2050139904022217
1777230925.571108,146000,-1.0014910697937012
1777230929.5204043,147000,-1.1240336894989014
1777230934.1788101,148000,-1.3043652772903442
1777230938.0012615,149000,-1.5482157468795776
1777230942.2703977,150000,-1.4575368165969849
1777230946.7418878,151000,-0.9707468152046204
1777230951.1727896,152000,-1.281264066696167
1777230955.1720486,153000,-0.9819962382316589
1777230959.1857004,154000,-1.1937488317489624
1777230963.3981402,155000,-1.5277947187423706
1777230967.3548777,156000,-0.7194324135780334
1777230971.498085,157000,-1.5603163242340088
1777230975.6435483,158000,-0.6248041391372681
1777230979.7722614,159000,-1.6325736045837402
1777230984.071265,160000,-0.932517409324646
1777230988.3540788,161000,-1.2084978818893433
1777230994.156414,162000,-0.9876403212547302
1777230998.7157383,163000,-1.5059021711349487
1777231003.95119,164000,-1.2318793535232544
1777231008.8574467,165000,-1.5682979822158813
1777231013.3490148,166000,-1.286790370941162
1777231018.656263,167000,-1.2205374240875244
1777231022.7016606,168000,-1.5334463119506836
1777231027.9385605,169000,-1.269972801208496
1777231032.4332237,170000,-1.5329289436340332
1777231036.6969552,171000,-0.8942338228225708
1777231040.8295143,172000,-1.2455110549926758
1777231045.2737856,173000,-1.5892488956451416
1777231049.46276,174000,-0.551421046257019
1777231054.3460596,175000,-1.3452686071395874
1777231058.6470642,176000,-1.4608447551727295
1777231063.4526324,177000,-0.8277502059936523
1777231067.8534884,178000,-0.8762006759643555
1777231073.4750714,179000,-1.1873680353164673
1777231079.7916696,180000,-1.2044702768325806
1777231085.7529893,181000,-1.0166338682174683
1777231090.6707702,182000,-1.465498447418213
1777231095.0523977,183000,-0.6167451739311218
1777231100.6508737,184000,-1.4617748260498047
1777231105.8310564,185000,-1.0845898389816284
1777231110.362209,186000,-1.171604871749878
1777231115.124126,187000,-1.0153666734695435
1777231120.0972252,188000,-1.1336631774902344
1777231124.517192,189000,-1.0389991998672485
1777231128.9178967,190000,-1.6058862209320068
1777231133.4551435,191000,-0.9721561074256897
1777231137.8370512,192000,-1.4635239839553833
1777231142.416719,193000,-1.4856994152069092
1777231147.7275224,194000,-1.0101673603057861
1777231152.3160977,195000,-1.5130739212036133
1777231157.5891838,196000,-0.527193546295166
1777231161.5169559,197000,-0.9704992771148682
1777231166.146335,198000,-1.0628472566604614
1777231170.453217,199000,-1.1256930828094482
1777231175.1268754,200000,-0.9185493588447571
1777231179.5374303,201000,-0.5290857553482056
1777231183.844794,202000,-1.383388876914978
1777231188.2097375,203000,-1.1833856105804443
1777231193.1786528,204000,-1.014481782913208
1777231197.2174964,205000,-1.1750121116638184
1777231201.9951048,206000,-0.790604293346405
1777231206.378185,207000,-1.3543788194656372
1777231211.1978524,208000,-1.2108583450317383
