wall_time,step,value
1777327177.796081,1000,0.07692307978868484
1777327182.5045226,2000,0.0
1777327187.22197,3000,0.043478261679410934
1777327191.5114427,4000,0.0
1777327196.2741523,5000,0.04545454680919647
1777327200.4491818,6000,0.0
1777327205.1008456,7000,0.0
1777327209.1894445,8000,0.15000000596046448
1777327213.7867336,9000,0.043478261679410934
1777327217.998908,10000,0.0
1777327222.5476296,11000,0.0416666679084301
1777327226.9630733,12000,0.0416666679084301
1777327231.6445494,13000,0.05263157933950424
1777327235.9083104,14000,0.095238097012043
1777327240.4485483,15000,0.0416666679084301
1777327244.747219,16000,0.0
1777327249.3571477,17000,0.0
1777327253.6020865,18000,0.1304347813129425
1777327258.2518387,19000,0.0
1777327262.563339,20000,0.1428571492433548
1777327267.0436947,21000,0.15789473056793213
1777327271.3090522,22000,0.07999999821186066
1777327275.91604,23000,0.095238097012043
1777327280.1764233,24000,0.1428571492433548
1777327284.6080987,25000,0.05263157933950424
1777327288.9028015,26000,0.0
1777327293.4312963,27000,0.09090909361839294
1777327297.8139317,28000,0.04545454680919647
1777327302.4165258,29000,0.1428571492433548
1777327306.856997,30000,0.09090909361839294
1777327311.1449041,31000,0.05000000074505806
1777327315.750826,32000,0.0833333358168602
1777327320.1422832,33000,0.09090909361839294
1777327324.6589427,34000,0.0476190485060215
1777327328.7952511,35000,0.17391304671764374
1777327333.2054207,36000,0.05263157933950424
1777327337.5466409,37000,0.20000000298023224
1777327341.9960473,38000,0.08695652335882187
1777327346.3298051,39000,0.095238097012043
1777327350.922873,40000,0.190476194024086
1777327355.0059152,41000,0.1428571492433548
1777327359.7136626,42000,0.095238097012043
1777327363.934029,43000,0.1111111119389534
1777327369.0148082,44000,0.043478261679410934
1777327373.124154,45000,0.15000000596046448
1777327377.762743,46000,0.0833333358168602
1777327381.9965286,47000,0.0
1777327386.1585765,48000,0.0833333358168602
1777327390.3771007,49000,0.22727273404598236
1777327394.624253,50000,0.21052631735801697
1777327398.5993536,51000,0.10000000149011612
1777327402.8728647,52000,0.2777777910232544
1777327407.1699922,53000,0.0833333358168602
1777327411.4536002,54000,0.0476190485060215
1777327415.5074744,55000,0.15000000596046448
1777327419.8198364,56000,0.1111111119389534
1777327424.2849116,57000,0.15000000596046448
1777327429.1724155,58000,0.15000000596046448
1777327433.6712248,59000,0.15000000596046448
1777327438.044321,60000,0.3333333432674408
1777327442.6102924,61000,0.1428571492433548
1777327447.0702,62000,0.1428571492433548
1777327451.8566465,63000,0.09090909361839294
1777327456.0366848,64000,0.3333333432674408
1777327460.8315089,65000,0.2777777910232544
1777327465.324946,66000,0.095238097012043
1777327470.0349386,67000,0.15789473056793213
1777327474.8781128,68000,0.29411765933036804
1777327480.7351413,69000,0.31578946113586426
1777327485.1815078,70000,0.25
1777327490.2852926,71000,0.21052631735801697
1777327495.6588395,72000,0.21052631735801697
1777327500.232673,73000,0.2631579041481018
1777327504.624918,74000,0.30000001192092896
1777327509.5063958,75000,0.20000000298023224
1777327513.7372782,76000,0.23529411852359772
1777327518.3368306,77000,0.2631579041481018
1777327522.691658,78000,0.3333333432674408
1777327527.8125553,79000,0.21739129722118378
1777327532.0705602,80000,0.20000000298023224
1777327536.8024197,81000,0.3888888955116272
1777327541.083358,82000,0.1764705926179886
1777327545.8878312,83000,0.4375
1777327550.1967795,84000,0.15000000596046448
1777327554.9620047,85000,0.190476194024086
1777327559.749118,86000,0.3333333432674408
1777327564.1196828,87000,0.3333333432674408
1777327568.745212,88000,0.3529411852359772
1777327573.8253922,89000,0.2380952388048172
1777327578.4719622,90000,0.47058823704719543
1777327582.8870382,91000,0.21052631735801697
1777327587.6029563,92000,0.15789473056793213
1777327592.0930288,93000,0.15789473056793213
1777327596.684869,94000,0.23529411852359772
1777327601.3499002,95000,0.10000000149011612
1777327606.0124047,96000,0.15789473056793213
1777327610.3983655,97000,0.5
1777327615.1335995,98000,0.1764705926179886
1777327619.741105,99000,0.3499999940395355
1777327624.5345151,100000,0.3888888955116272
1777327629.132292,101000,0.190476194024086
1777327633.7562444,102000,0.4117647111415863
1777327638.3078237,103000,0.2631579041481018
1777327643.0378275,104000,0.05882352963089943
1777327647.3406885,105000,0.3529411852359772
1777327652.1756928,106000,0.15000000596046448
1777327657.1115556,107000,0.4736842215061188
1777327661.4639761,108000,0.42105263471603394
1777327666.1713889,109000,0.1764705926179886
1777327671.188491,110000,0.15789473056793213
1777327675.3273726,111000,0.11764705926179886
1777327680.0620642,112000,0.3333333432674408
1777327684.6711805,113000,0.15789473056793213
1777327689.1807985,114000,0.29411765933036804
1777327693.7509556,115000,0.21052631735801697
1777327698.4479606,116000,0.2631579041481018
1777327703.0834432,117000,0.21052631735801697
1777327707.7576907,118000,0.3333333432674408
1777327712.3309765,119000,0.2222222238779068
1777327716.7638152,120000,0.3333333432674408
1777327721.6099312,121000,0.42105263471603394
1777327725.8535204,122000,0.11764705926179886
1777327730.8205411,123000,0.30434781312942505
1777327735.627365,124000,0.23529411852359772
1777327740.67045,125000,0.3888888955116272
1777327745.1073287,126000,0.10526315867900848
1777327749.7497833,127000,0.21052631735801697
1777327754.2272882,128000,0.20000000298023224
1777327758.7415593,129000,0.3499999940395355
1777327762.9198823,130000,0.2777777910232544
1777327767.4401367,131000,0.4736842215061188
1777327771.6335695,132000,0.25
1777327776.3144479,133000,0.29411765933036804
1777327780.4584293,134000,0.21052631735801697
1777327785.1097481,135000,0.3529411852359772
1777327789.4278505,136000,0.4000000059604645
1777327793.8089628,137000,0.3888888955116272
1777327798.2324448,138000,0.0555555559694767
1777327802.7716396,139000,0.31578946113586426
1777327806.831874,140000,0.375
1777327811.2236323,141000,0.42105263471603394
1777327815.7464268,142000,0.3888888955116272
1777327819.8003476,143000,0.25
1777327824.430217,144000,0.380952388048172
1777327828.9592304,145000,0.30000001192092896
1777327833.437825,146000,0.2631579041481018
1777327837.7397082,147000,0.31578946113586426
1777327842.3069623,148000,0.29411765933036804
1777327846.6507194,149000,0.20000000298023224
1777327851.0649326,150000,0.23529411852359772
1777327855.265171,151000,0.10526315867900848
1777327860.32937,152000,0.15000000596046448
1777327864.5348372,153000,0.10000000149011612
1777327868.8839593,154000,0.5
1777327873.2725186,155000,0.20000000298023224
1777327877.8310308,156000,0.2222222238779068
1777327882.0819237,157000,0.1875
1777327886.6282496,158000,0.15000000596046448
1777327891.0042953,159000,0.2631579041481018
1777327895.33837,160000,0.29411765933036804
1777327899.7065399,161000,0.2857142984867096
1777327904.2369514,162000,0.30000001192092896
1777327908.665567,163000,0.23529411852359772
